,glycan,Species,Genus,Family,Order,Class,Phylum,Kingdom,Domain,ref
36415,Glc(b1-3)[Glc(b1-6)]Glc(b1-3)Glc(b1-3)Glc,Trametes_versicolor,Trametes,Polyporaceae,Polyporales,Agaricomycetes,Basidiomycota,Fungi,Eukarya,https://www.taylorfrancis.com/chapters/edit/10.1201/b17121-13/polysaccharides-medicinal-mushrooms-potential-use-nutraceuticals-ioannis-giavasis
36416,Glc(b1-3)[Glc(b1-6)]Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc,Trametes_versicolor,Trametes,Polyporaceae,Polyporales,Agaricomycetes,Basidiomycota,Fungi,Eukarya,https://pubmed.ncbi.nlm.nih.gov/31030754/
36417,Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)[Glc(b1-4)Glc(b1-4)Glc(b1-6)]Glc(b1-3)Glc,Trametes_versicolor,Trametes,Polyporaceae,Polyporales,Agaricomycetes,Basidiomycota,Fungi,Eukarya,https://link.springer.com/chapter/10.1007/978-3-642-37916-1_40
36418,Glc(b1-4)[Glc(b1-3)]Glc(b1-4)[Glc(b1-6)Glc(b1-6)]Glc(b1-4)Glc(b1-4)Glc,Trametes_versicolor,Trametes,Polyporaceae,Polyporales,Agaricomycetes,Basidiomycota,Fungi,Eukarya,https://pubmed.ncbi.nlm.nih.gov/23769535/
36419,Glc(b1-4)[Glc(b1-6)]Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc,Trametes_versicolor,Trametes,Polyporaceae,Polyporales,Agaricomycetes,Basidiomycota,Fungi,Eukarya,https://pubmed.ncbi.nlm.nih.gov/29726720/
36420,[Glc(b1-6)]Glc(b1-3)Glc,Trametes_versicolor,Trametes,Polyporaceae,Polyporales,Agaricomycetes,Basidiomycota,Fungi,Eukarya,https://pubmed.ncbi.nlm.nih.gov/25614677/
36421,[Man(a1-3/6)Man(a1-6)]Glc(b1-2)Glc,Trametes_versicolor,Trametes,Polyporaceae,Polyporales,Agaricomycetes,Basidiomycota,Fungi,Eukarya,https://pubmed.ncbi.nlm.nih.gov/28829786/
36422,[Man(a1-?)Man(a1-2)]Glc(b1-6)Glc,Trametes_versicolor,Trametes,Polyporaceae,Polyporales,Agaricomycetes,Basidiomycota,Fungi,Eukarya,https://pubmed.ncbi.nlm.nih.gov/28829786/
36423,Gal(b1-3)GalNAc,Trematomus_borchgrevinki,Trematomus,Nototheniidae,Perciformes,Actinopterygii,Chordata,Animalia,Eukarya,gwb
36424,Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc1Cer,Trematomus_lepidorhinus,Trematomus,Nototheniidae,Perciformes,Actinopterygii,Chordata,Animalia,Eukarya,gwb
36425,Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc1Cer,Trematomus_lepidorhinus,Trematomus,Nototheniidae,Perciformes,Actinopterygii,Chordata,Animalia,Eukarya,gwb
36426,Neu5Ac(a2-3)Gal(b1-4)Glc1Cer,Trematomus_lepidorhinus,Trematomus,Nototheniidae,Perciformes,Actinopterygii,Chordata,Animalia,Eukarya,
36427,Neu5Ac(a2-3)Gal1Cer,Trematomus_lepidorhinus,Trematomus,Nototheniidae,Perciformes,Actinopterygii,Chordata,Animalia,Eukarya,
36428,Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc1Cer,Trematomus_lepidorhinus,Trematomus,Nototheniidae,Perciformes,Actinopterygii,Chordata,Animalia,Eukarya,
36429,Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc1Cer,Trematomus_lepidorhinus,Trematomus,Nototheniidae,Perciformes,Actinopterygii,Chordata,Animalia,Eukarya,
36430,Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc1Cer,Trematomus_lepidorhinus,Trematomus,Nototheniidae,Perciformes,Actinopterygii,Chordata,Animalia,Eukarya,gwb
36431,Neu5Ac(a2-8)Neu5Ac(a2-3)[Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc1Cer,Trematomus_lepidorhinus,Trematomus,Nototheniidae,Perciformes,Actinopterygii,Chordata,Animalia,Eukarya,
36432,Neu5Ac(a2-8)Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)Glc1Cer,Trematomus_lepidorhinus,Trematomus,Nototheniidae,Perciformes,Actinopterygii,Chordata,Animalia,Eukarya,
36433,Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)Glc1Cer,Trematomus_lepidorhinus,Trematomus,Nototheniidae,Perciformes,Actinopterygii,Chordata,Animalia,Eukarya,
36434,Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)[Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc1Cer,Trematomus_lepidorhinus,Trematomus,Nototheniidae,Perciformes,Actinopterygii,Chordata,Animalia,Eukarya,gwb
36435,[Xyl(b1-3)Xyl(b1-2)]Man(a1-3)[Man(a1-4)GlcA(b1-2)]Man(a1-3)Man(a1-3)Man,Tremella_aurantia,Tremella,Tremellaceae,Tremellales,Tremellomycetes,Basidiomycota,Fungi,Eukarya,
36436,[Xyl(b1-3)Xyl(b1-2)]Man(a1-3)[Xyl(b1-3)Xyl(b1-2)]Man(a1-3)[Man(a1-4)GlcA(b1-2)]Man(a1-3)[Man(a1-4)GlcA(b1-2)]Man(a1-3)Man(a1-3)Man(a1-3)Man(a1-3)Man,Tremella_aurantia,Tremella,Tremellaceae,Tremellales,Tremellomycetes,Basidiomycota,Fungi,Eukarya,
36437,GlcA(b1-2)Man(a1-3)Man,Tremella_fuciformis,Tremella,Tremellaceae,Tremellales,Tremellomycetes,Basidiomycota,Fungi,Eukarya,
36438,GlcA(b1-2)Man(a1-3)Man(a1-3)Man,Tremella_fuciformis,Tremella,Tremellaceae,Tremellales,Tremellomycetes,Basidiomycota,Fungi,Eukarya,
36439,[GlcA6Ac(b1-2)]Man(a1-3)[Xyl(b1-2)]ManOAc(a1-3)[Xyl(b1-2)Xyl(b1-2)]Man(a1-3)ManOAc(a1-3)[GlcA(b1-2)]ManOAc(a1-6)ManOAc(a1-3)Man(a1-3)Man,Tremella_fuciformis,Tremella,Tremellaceae,Tremellales,Tremellomycetes,Basidiomycota,Fungi,Eukarya,
36440,[GlcA6Ac(b1-2)]Man(a1-3)[Xyl(b1-2)]ManOAc(a1-3)[Xyl(b1-3)Xyl(b1-2)]Man(a1-3)ManOAc(a1-3)[GlcA(b1-2)]ManOAc(a1-6)ManOAc(a1-3)Man(a1-3)Man,Tremella_fuciformis,Tremella,Tremellaceae,Tremellales,Tremellomycetes,Basidiomycota,Fungi,Eukarya,
36441,[Xyl(b1-2)Xyl(b1-2)]Man(a1-3)[GlcA(b1-2)]Man(a1-3)Man(a1-3)[GlcA(b1-2)]Man(a1-3)Man(a1-3)[D-Fuc(a1-2)]Man(a1-3)Man(a1-3)Man,Tremella_fuciformis,Tremella,Tremellaceae,Tremellales,Tremellomycetes,Basidiomycota,Fungi,Eukarya,https://pubmed.ncbi.nlm.nih.gov/31030755/
36442,[Xyl(b1-2)Xyl(b1-2)]Man(a1-3)[GlcA(b1-2)]Man(a1-3)Man(a1-3)[GlcA(b1-2)]Man(a1-3)Man(a1-3)[Xyl(b1-2)]Man(a1-3)Man(a1-3)[GlcA(b1-2)]Man(a1-3)Man(a1-3)Man,Tremella_fuciformis,Tremella,Tremellaceae,Tremellales,Tremellomycetes,Basidiomycota,Fungi,Eukarya,
36443,[Xyl(b1-2)Xyl(b1-2)]Man(a1-3)[GlcA(b1-2)]Man(a1-3)Man(a1-3)[GlcA(b1-2)]Man(a1-3)[Fuc(a1-2)]Man(a1-3)[Xyl(b1-2)Xyl(b1-2)]Man(a1-3)[Man(b1-2)]Man(a1-3)[GlcA(b1-2)]Man(a1-3)Man(a1-3)Man,Tremella_fuciformis,Tremella,Tremellaceae,Tremellales,Tremellomycetes,Basidiomycota,Fungi,Eukarya,https://www.sciencedirect.com/science/article/pii/S175646461500554X
36444,[Xyl(b1-2)]Man(a1-3)[GlcA(b1-2)]Man(a1-3)Man(a1-3)[GlcA(b1-2)]Man(a1-3)Man(a1-3)[Xyl(b1-2)]Man(a1-3)[Man(b1-2)]Man(a1-3)[GlcA(b1-2)]Man(a1-3)Man(a1-3)Man,Tremella_fuciformis,Tremella,Tremellaceae,Tremellales,Tremellomycetes,Basidiomycota,Fungi,Eukarya,
36445,Glc(a1-4)Glc(a1-4)Glc(a1-6)Glc,Tremella_mesenterica,Tremella,Tremellaceae,Tremellales,Tremellomycetes,Basidiomycota,Fungi,Eukarya,
36446,GlcA(b1-2)[Man(a1-3)Man(a1-3)Man(a1-3)Man(a1-3)Man(a1-3)]Man(a1-3)Man(a1-3)Man(a1-3)Man(a1-3)Man(a1-3)Man,Tremella_mesenterica,Tremella,Tremellaceae,Tremellales,Tremellomycetes,Basidiomycota,Fungi,Eukarya,
36447,GlcA(b1-2)[Man(a1-3)Man(a1-3)]Man(a1-3)Man(a1-3)Man(a1-3)Man,Tremella_mesenterica,Tremella,Tremellaceae,Tremellales,Tremellomycetes,Basidiomycota,Fungi,Eukarya,
36448,Man(a1-3)Man(a1-3)Man(a1-3)Man(a1-3)Man(a1-3)[GlcA(b1-2)]Man(a1-3)Man(a1-3)Man(a1-3)Man(a1-3)Man(a1-3)Man,Tremella_mesenterica,Tremella,Tremellaceae,Tremellales,Tremellomycetes,Basidiomycota,Fungi,Eukarya,
36449,Man(a1-3)Man(a1-3)[GlcA(b1-2)]Man(a1-3)Man(a1-3)Man(a1-3)Man,Tremella_mesenterica,Tremella,Tremellaceae,Tremellales,Tremellomycetes,Basidiomycota,Fungi,Eukarya,
36450,[Man(a1-2)Xyl(b1-4)Xyl(b1-4)]Man(a1-3)Man(a1-3)[Xyl(b1-3)Xyl(b1-2)]Man(a1-3)Man,Tremella_mesenterica,Tremella,Tremellaceae,Tremellales,Tremellomycetes,Basidiomycota,Fungi,Eukarya,
36451,[Man(a1-2)Xyl(b1-4)Xyl(b1-4)][Man(a1-4)GlcA(b1-2)]Man(a1-3)Man(a1-3)[GlcA(b1-4)Xyl(b1-3)Xyl(b1-2)]Man(a1-3)Man,Tremella_mesenterica,Tremella,Tremellaceae,Tremellales,Tremellomycetes,Basidiomycota,Fungi,Eukarya,
36452,[ManOAc(a1-2)Xyl(b1-4)Xyl(b1-4)][ManOAc(a1-4)GlcA(b1-2)]Man(a1-3)Man(a1-3)[GlcA6Ac(b1-4)Xyl(b1-3)Xyl(b1-2)]Man(a1-3)Man,Tremella_mesenterica,Tremella,Tremellaceae,Tremellales,Tremellomycetes,Basidiomycota,Fungi,Eukarya,
36453,[Xyl(b1-2)Xyl(b1-2)Xyl(b1-2)]Man(a1-3)[Xyl(b1-2)Xyl(b1-4)]Man(a1-3)[GlcA(b1-2)]Man(a1-3)[Xyl(b1-2)Xyl(b1-2)]Man(a1-3)Man(a1-3)Man,Tremella_mesenterica,Tremella,Tremellaceae,Tremellales,Tremellomycetes,Basidiomycota,Fungi,Eukarya,https://www.taylorfrancis.com/chapters/edit/10.1201/b17121-13/polysaccharides-medicinal-mushrooms-potential-use-nutraceuticals-ioannis-giavasis
36454,Man(a1-3)Man(a1-3)Man(a1-3)Man(a1-3)Man(a1-3)Man(a1-2)Xyl(a1-2)Xyl(a1-2)Xyl(a1-3)Gal(a1-6)Glc(a1-3)Man,Tremella_sanguinea,Tremella,Tremellaceae,Tremellales,Tremellomycetes,Basidiomycota,Fungi,Eukarya,https://pubmed.ncbi.nlm.nih.gov/27516247/
36455,GlcNAcA(b1-4)ManNAcANOOrn(b1-4)GlcNAc(b1-3)D-FucNAsp,Treponema_medium,Treponema,Spirochaetaceae,Spirochaetales,Spirochaetia,Spirochaetes,Bacteria,Bacteria,
36456,GlcNAcA(b1-4)ManNAcANOOrn(b1-4)GlcNAc(b1-3)D-FucNAsp(a1-4)GlcNAcA,Treponema_medium,Treponema,Spirochaetaceae,Spirochaetales,Spirochaetia,Spirochaetes,Bacteria,Bacteria,
36457,Gal(?1-?)Gal(b1-3)[GlcNAc(b1-6)]GalNAc,Tribolium_castaneum,Tribolium,Tenebrionidae,Coleoptera,Insecta,Arthropoda,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34796531/
36458,Gal(b1-3)[GlcNAc(b1-6)]GalNAc,Tribolium_castaneum,Tribolium,Tenebrionidae,Coleoptera,Insecta,Arthropoda,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34796531/
36459,GalNAc(b1-3)Gal,Tribolium_castaneum,Tribolium,Tenebrionidae,Coleoptera,Insecta,Arthropoda,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34796531/
36460,Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Tribolium_castaneum,Tribolium,Tenebrionidae,Coleoptera,Insecta,Arthropoda,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/27731363/
36461,GlcA(b1-?)Gal(b1-3)GalNAc,Tribolium_castaneum,Tribolium,Tenebrionidae,Coleoptera,Insecta,Arthropoda,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34796531/
36462,GlcA(b1-?)Gal(b1-3)[GlcA(b1-?)GlcNAc(b1-6)]GalNAc,Tribolium_castaneum,Tribolium,Tenebrionidae,Coleoptera,Insecta,Arthropoda,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34796531/
36463,GlcA(b1-?)[GlcNAc(b1-?)]Fuc,Tribolium_castaneum,Tribolium,Tenebrionidae,Coleoptera,Insecta,Arthropoda,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34796531/
36464,GlcA(b1-?)[HexNAc(?1-?)]GalNAc,Tribolium_castaneum,Tribolium,Tenebrionidae,Coleoptera,Insecta,Arthropoda,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34796531/
36465,GlcNAc(b1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Tribolium_castaneum,Tribolium,Tenebrionidae,Coleoptera,Insecta,Arthropoda,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/27731363/
36466,GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Tribolium_castaneum,Tribolium,Tenebrionidae,Coleoptera,Insecta,Arthropoda,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/27731363/
36467,GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)][Fuc(a1-6)]GlcNAc,Tribolium_castaneum,Tribolium,Tenebrionidae,Coleoptera,Insecta,Arthropoda,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/27731363/
36468,GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Tribolium_castaneum,Tribolium,Tenebrionidae,Coleoptera,Insecta,Arthropoda,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/27731363/
36469,GlcNAc(b1-3)GalNAc,Tribolium_castaneum,Tribolium,Tenebrionidae,Coleoptera,Insecta,Arthropoda,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34796531/
36470,GlcNAc(b1-?)GlcA(b1-?)Gal(b1-3)GalNAc,Tribolium_castaneum,Tribolium,Tenebrionidae,Coleoptera,Insecta,Arthropoda,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34796531/
36471,Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Tribolium_castaneum,Tribolium,Tenebrionidae,Coleoptera,Insecta,Arthropoda,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/27731363/
36472,Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)][Fuc(a1-6)]GlcNAc,Tribolium_castaneum,Tribolium,Tenebrionidae,Coleoptera,Insecta,Arthropoda,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/27731363/
36473,Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Tribolium_castaneum,Tribolium,Tenebrionidae,Coleoptera,Insecta,Arthropoda,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/27731363/
36474,Man(a1-3/6)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Tribolium_castaneum,Tribolium,Tenebrionidae,Coleoptera,Insecta,Arthropoda,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/27731363/
36475,Man(a1-3/6)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Tribolium_castaneum,Tribolium,Tenebrionidae,Coleoptera,Insecta,Arthropoda,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/27731363/
36476,Man(a1-3/6)Man(b1-4)GlcNAc(b1-4)GlcNAc,Tribolium_castaneum,Tribolium,Tenebrionidae,Coleoptera,Insecta,Arthropoda,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/27731363/
36477,Man(a1-3/6)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)][Fuc(a1-6)]GlcNAc,Tribolium_castaneum,Tribolium,Tenebrionidae,Coleoptera,Insecta,Arthropoda,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/27731363/
36478,Man(a1-3/6)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Tribolium_castaneum,Tribolium,Tenebrionidae,Coleoptera,Insecta,Arthropoda,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/27731363/
36479,Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)][Fuc(a1-6)]GlcNAc,Tribolium_castaneum,Tribolium,Tenebrionidae,Coleoptera,Insecta,Arthropoda,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/27731363/
36480,Gal(b1-4)Gal(b1-4)GlcNAc6S(b1-3)[Gal(b1-4)]Gal(b1-4)GlcNAc6S(b1-2)[Gal(b1-4)Gal(b1-4)GlcNAc6S(b1-3)[Gal(b1-4)]Gal(b1-4)GlcNAc6S(b1-4)]Man(a1-3)[Gal(b1-4)Gal(b1-4)GlcNAc6S(b1-3)[Gal(b1-4)]Gal(b1-4)GlcNAc6S(b1-2)[Gal(b1-4)Gal(b1-4)GlcNAc6S(b1-3)[Gal(b1-4)]Gal(b1-4)GlcNAc6S(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Tribolodon_hakonensis,Tribolodon,Leuciscidae,Cypriniformes,Actinopterygii,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/8681946/
36481,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc,Tribolodon_hakonensis,Tribolodon,Leuciscidae,Cypriniformes,Actinopterygii,Chordata,Animalia,Eukarya,
36482,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Tribolodon_hakonensis,Tribolodon,Leuciscidae,Cypriniformes,Actinopterygii,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/1447178/
36483,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-3)[Gal(b1-4)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc,Tribolodon_hakonensis,Tribolodon,Leuciscidae,Cypriniformes,Actinopterygii,Chordata,Animalia,Eukarya,
36484,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-3)[Gal(b1-4)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Tribolodon_hakonensis,Tribolodon,Leuciscidae,Cypriniformes,Actinopterygii,Chordata,Animalia,Eukarya,
36485,Neu5Ac(a2-3)[Gal(b1-4)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-3)[Gal(b1-4)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc,Tribolodon_hakonensis,Tribolodon,Leuciscidae,Cypriniformes,Actinopterygii,Chordata,Animalia,Eukarya,
36486,Neu5Ac(a2-3)[Gal(b1-4)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-3)[Gal(b1-4)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Tribolodon_hakonensis,Tribolodon,Leuciscidae,Cypriniformes,Actinopterygii,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/1447178/
36487,Neu5Ac(a2-3)[Gal(b1-4)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3/6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3/6)]Man(b1-4)GlcNAc,Tribolodon_hakonensis,Tribolodon,Leuciscidae,Cypriniformes,Actinopterygii,Chordata,Animalia,Eukarya,
36488,Neu5Ac(a2-3)[Gal(b1-4)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3/6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3/6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Tribolodon_hakonensis,Tribolodon,Leuciscidae,Cypriniformes,Actinopterygii,Chordata,Animalia,Eukarya,
36489,Rha(a1-2)[Glc(?1-?)Glc(b1-3)]Glc,Tribulus_terrestris,Tribulus,Zygophyllaceae,Zygophyllales,Dicotyledons,Angiosperms,Plantae,Eukarya,
36490,Rha(a1-2)[Glc(b1-3)]Glc,Tribulus_terrestris,Tribulus,Zygophyllaceae,Zygophyllales,Dicotyledons,Angiosperms,Plantae,Eukarya,
36491,Rha(a1-2)[Rha(a1-4)]Glc,Tribulus_terrestris,Tribulus,Zygophyllaceae,Zygophyllales,Dicotyledons,Angiosperms,Plantae,Eukarya,
36492,Xyl(b1-2)[Xyl(b1-3)]Glc(b1-4)[Rha(a1-2)]Gal,Tribulus_terrestris,Tribulus,Zygophyllaceae,Zygophyllales,Dicotyledons,Angiosperms,Plantae,Eukarya,
36493,Fuc(a1-2)Gal(b1-4)Glc-ol,Trichechus_manatus,Trichechus,Trichechidae,Sirenia,Mammalia,Chordata,Animalia,Eukarya,
36494,Fuc(a1-3)[Gal(b1-4)]Glc-ol,Trichechus_manatus,Trichechus,Trichechidae,Sirenia,Mammalia,Chordata,Animalia,Eukarya,
36495,Gal(b1-4)Glc-ol,Trichechus_manatus,Trichechus,Trichechidae,Sirenia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/2873935/
36496,Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Trichechus_manatus,Trichechus,Trichechidae,Sirenia,Mammalia,Chordata,Animalia,Eukarya,
36497,GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Trichinella_spiralis,Trichinella,Trichinellidae,Trichocephalida,Enoplea,Nematoda,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/10988255/
36498,GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Trichinella_spiralis,Trichinella,Trichinellidae,Trichocephalida,Enoplea,Nematoda,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/10988255/
36499,GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Trichinella_spiralis,Trichinella,Trichinellidae,Trichocephalida,Enoplea,Nematoda,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/10988255/
36500,GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Trichinella_spiralis,Trichinella,Trichinellidae,Trichocephalida,Enoplea,Nematoda,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/10988255/
36501,GalNAc(b1-4)GlcNAc(b1-2)[GalNAc(b1-4)GlcNAc(b1-4)]Man(a1-3)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Trichinella_spiralis,Trichinella,Trichinellidae,Trichocephalida,Enoplea,Nematoda,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/10988255/
36502,GalNAc(b1-4)GlcNAc(b1-2)[GalNAc(b1-4)GlcNAc(b1-4)]Man(a1-3)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Trichinella_spiralis,Trichinella,Trichinellidae,Trichocephalida,Enoplea,Nematoda,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/10988255/
36503,GalNAc(b1-4)GlcNAc(b1-2)[GalNAc(b1-4)GlcNAc(b1-4)]Man(a1-3)[GalNAc(b1-4)GlcNAc(b1-2)[GalNAc(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Trichinella_spiralis,Trichinella,Trichinellidae,Trichocephalida,Enoplea,Nematoda,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/10988255/
36504,GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Trichinella_spiralis,Trichinella,Trichinellidae,Trichocephalida,Enoplea,Nematoda,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/10988255/
36505,GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Trichinella_spiralis,Trichinella,Trichinellidae,Trichocephalida,Enoplea,Nematoda,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/10988255/
36506,GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Trichinella_spiralis,Trichinella,Trichinellidae,Trichocephalida,Enoplea,Nematoda,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/10988255/
36507,GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Trichinella_spiralis,Trichinella,Trichinellidae,Trichocephalida,Enoplea,Nematoda,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/10988255/
